End Date,Domain,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Domain-Other,Position,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Position-Other,Exposure,Column31,Column32,Column33,Column34,Column35,Exposure-Other,US-Workshop,Gender,Gender-Other,Race-Ethnicity,Column43,Column44,Column45,Column46,Column47,Column48,Race-Ethnicity-Other
1/9/18 18:01,Agricultural or Environmental Sciences,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,United States of America,Male,,,,,,,White,,
1/9/18 17:52,Agricultural or Environmental Sciences,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,United States of America,Female,,,,,,,White,,
1/9/18 17:18,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
1/9/18 17:25,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,Asiantnam.),,,,White,,
1/9/18 17:08,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,United States of America,Female,,,Asiantnam.),,,,,,
1/9/18 17:06,Agricultural or Environmental Sciences,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,I was initially told of it by a professor,United States of America,Male,,,,,,,White,,
1/9/18 17:11,Agricultural or Environmental Sciences,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
1/9/18 16:40,,,,,,,Engineering,,,,,,,Construction,,,,Faculty,,,,,,,Received an email about the workshop,,,,,,,South Africa,,,,,,,,,,
1/9/18 15:26,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,,,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,United States of America,Female,,,,,,,White,,
1/9/18 14:31,,Bioinformatics/Genomics,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,United States of America,Female,,,,,,,White,,
1/9/18 13:50,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,United States of America,Female,,,,,,,White,,
1/9/18 13:06,Agricultural or Environmental Sciences,,,,,Earth Sciences,,,,,,Physical Sciences,,ecology,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,,I prefer not to say.,
1/9/18 12:45,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
1/9/18 12:46,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,Read about it in a newsletter or university web site,,,,,,United States of America,Male,,,,,,,White,,
1/9/18 12:38,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,United States of America,Female,,,,,,,White,,
1/9/18 12:35,Agricultural or Environmental Sciences,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,,,,,White,,
1/9/18 12:41,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
1/9/18 12:17,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,United States of America,Male,,,,,,,White,,
1/9/18 12:14,Agricultural or Environmental Sciences,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,United States of America,Female,,,,,,,White,,
1/9/18 11:45,,,,,,,Engineering,,,,,,,,,,,,,,,,Retired/Not Employed,,,,,,,My friend/colleague told me about it,,South Africa,,,,,,,,,,
1/9/18 11:28,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
1/9/18 9:54,,,,,,,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,Germany,,,,,,,,,,
1/9/18 8:32,,,,Business/Economics,,,,,,,,,,,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,Germany,,,,,,,,,,
1/9/18 7:12,,,,,,,Engineering,,,,,,,,,,,,,Government Employee,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,South Africa,,,,,,,,,,
1/9/18 2:02,Agricultural or Environmental Sciences,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,United States of America,Male,,,,,Hispanic or Latino(a),,White,,
1/9/18 0:50,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,United States of America,Female,,,,,,,White,,
1/9/18 0:41,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
1/9/18 0:35,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,United States of America,Female,,,,,,,White,,
1/9/18 0:12,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,,,,,White,,
1/9/18 0:13,,,,,,,,,,,,,,Ecology,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
1/9/18 0:10,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,My friend/colleague told me about it,,United States of America,Female,,,,,,,White,,
1/8/18 23:59,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,,Read about it in a newsletter or university web site,,,,My friend/colleague told me about it,,United States of America,Female,,,,,,,White,,
1/8/18 23:58,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,United States of America,Female,,,,,,,White,,
1/8/18 23:55,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
1/8/18 23:57,,,,,,Earth Sciences,,,,,,Physical Sciences,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
1/8/18 23:59,,,,Business/Economics,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
1/8/18 23:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/18 22:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/18 18:36,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,,,,,,,,,,
1/8/18 14:32,,,,Business/Economics,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,United States of America,Female,,,,,,,White,,
1/8/18 6:13,,,,,,Earth Sciences,,,,,,,,,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,South Africa,,,,,,,,,,
1/8/18 4:06,,,Biomedical/Health Sciences,,,,,,,,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,Germany,,,,,,,,,,
1/8/18 3:48,,,,,,,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,,,,,,My friend/colleague told me about it,,Germany,,,,,,,,,,
1/8/18 3:01,,,,,,,Engineering,,,,,,,,,,,,Industry Employee,,,,,,,,,,,My friend/colleague told me about it,,South Africa,,,,,,,,,,
1/8/18 2:29,,,,,,,Engineering,,,,,,,Land Surveying,,Graduate Student,,,,,,,,Academic staff,Received an email about the workshop,,,,,,,South Africa,,,,,,,,,,
1/8/18 2:11,,,,,,,Engineering,,,,,,,,,,,,,Government Employee,,,,,,,,,,My friend/colleague told me about it,,South Africa,,,,,,,,,,
1/7/18 22:13,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
1/7/18 21:07,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,Earth Sciences,,,,,,,,,Undergraduate Student,,,,,,,,,,,,,,My advisor/supervisor told me about it,,,United States of America,Female,,,,,,,White,,
1/7/18 20:49,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,United States of America,Female,,,Asiantnam.),,,,White,,
1/20/18 0:45,,,,,,Earth Sciences,,,,,,,,Physical Oceanography,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,My friend/colleague told me about it,,Australia,,,,,,,,,,
1/7/18 19:29,,,,,,,,,,,,,,Global affairs,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,United States of America,Female,,,,Black or African American,,,,,
1/7/18 16:49,,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,United States of America,Female,,,,,,,White,,
1/7/18 7:01,,,Biomedical/Health Sciences,,,,,,,,,,,,,,,Faculty,,,,,,,,,,,,My friend/colleague told me about it,,United States of America,Male,,,,,,,White,,
1/6/18 18:56,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,United States of America,Female,,,Asiantnam.),,,,,,
1/5/18 19:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/18 18:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/18 14:48,Agricultural or Environmental Sciences,,,,,Earth Sciences,,Humanities,,,Mathematics or Statistics,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
1/5/18 14:18,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,Life Sciences,Mathematics or Statistics,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,United States of America,Male,,,,,,,White,,
1/5/18 12:20,,,,,,,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,,,,,White,,
1/5/18 11:29,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,South Africa,,,,,,,,,,
1/5/18 11:08,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,United States of America,Female,,,,,,,White,,
1/5/18 10:18,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,Germany,,,,,,,,,,
1/5/18 8:42,,,Biomedical/Health Sciences,,,,,,,,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,Germany,,,,,,,,,,
1/5/18 8:51,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,Germany,,,,,,,,,,
1/5/18 8:21,,,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,Germany,,,,,,,,,,
1/5/18 8:17,,,Biomedical/Health Sciences,,,,Engineering,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,Germany,,,,,,,,,,
1/5/18 8:17,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,Germany,,,,,,,,,,
1/5/18 8:11,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,Life Sciences,Mathematics or Statistics,Physical Sciences,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,Germany,,,,,,,,,,
1/5/18 7:56,,,,,,,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,Germany,,,,,,,,,,
1/5/18 7:48,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,,,,,,,Organizing it,Germany,,,,,,,,,,
1/5/18 7:35,Agricultural or Environmental Sciences,,,,,Earth Sciences,Engineering,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,My friend/colleague told me about it,,South Africa,,,,,,,,,,
1/5/18 4:08,Agricultural or Environmental Sciences,,,,,Earth Sciences,Engineering,,,,,,,,,Graduate Student,,,,,Research Staff,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,South Africa,,,,,,,,,,
1/4/18 11:37,Agricultural or Environmental Sciences,,,,,Earth Sciences,Engineering,,,,,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,United States of America,Female,,,,,,,White,,
1/4/18 11:29,,,,,,,Engineering,,,,,,,,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,South Africa,,,,,,,,,,
1/4/18 11:26,,,,,,,Engineering,,,,,,,,,,Postdoctoral Researcher,,,,,,,Post graduate student ,Received an email about the workshop,,,,,,,South Africa,,,,,,,,,,
1/4/18 8:58,,,,,,,Engineering,,,,,,,,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,My friend/colleague told me about it,,South Africa,,,,,,,,,,
1/4/18 8:48,,,,,,,Engineering,Humanities,,,Mathematics or Statistics,,Social Sciences,,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,South Africa,,,,,,,,,,
1/4/18 7:26,Agricultural or Environmental Sciences,,,,Computer Science,Earth Sciences,Engineering,,,,Mathematics or Statistics,,,,,Graduate Student,,,,Government Employee,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,South Africa,,,,,,,,,,
1/4/18 7:27,,,,,,,Engineering,,,,,,,,,,,,,Government Employee,,,,,,,,,,My friend/colleague told me about it,,South Africa,,,,,,,,,,
1/4/18 0:39,,,,,,,Engineering,,,,,,,,,,,,,Government Employee,,,,,,,,,,My friend/colleague told me about it,,South Africa,,,,,,,,,,
1/23/18 13:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/18 10:03,,,,,Computer Science,,Engineering,,,,Mathematics or Statistics,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,Asiantnam.),,,,,,
1/3/18 10:52,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
1/3/18 9:57,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,Read about it in a newsletter or university web site,,,,,,United States of America,Female,,,,,,,White,,
1/2/18 15:22,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
1/2/18 14:23,,,,,,,Engineering,,,,,,,,,,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,United States of America,Male,,,,,,,White,,
1/2/18 14:09,,Bioinformatics/Genomics,,,,,,,,,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,Asiantnam.),,,,,,
1/2/18 11:50,Agricultural or Environmental Sciences,,,,,Earth Sciences,,,,Life Sciences,,,,,,,,,,,Research Staff,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
1/1/18 23:04,,Bioinformatics/Genomics,,,,,,,,,,,,,Undergraduate Student,,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,United States of America,Male,,,,,,,,I prefer not to say.,
12/29/17 9:30,,,,,,,,Humanities,,,,,,,,,,,,Government Employee,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
12/26/17 19:32,,,,,,Earth Sciences,,,,,,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,United States of America,Transgender female,,,,,,,White,,
12/25/17 15:17,,,,,,,,,,,,,Social Sciences,,,,,,Industry Employee,,,,,,,Read about it in a newsletter or university web site,,,,,,,,,,,,,,,,
12/21/17 19:20,,,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,Neuroscience,,Graduate Student,,,,,,,,,,,,,,,Nature article,United States of America,Female,,,,,,,White,,
12/20/17 9:25,,,,,,,,,,,,,,wildlife ecology,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,United States of America,Female,,,,,,,White,,
12/19/17 4:57,,,,,,,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,Germany,,,,,,,,,,
12/19/17 3:40,,Bioinformatics/Genomics,Biomedical/Health Sciences,Business/Economics,Computer Science,,,,,Life Sciences,Mathematics or Statistics,,,,,,,,Industry Employee,,,,,,,,,Other web site,,,,Germany,,,,,,,,,,
12/18/17 5:29,,,,,,,,,,,Mathematics or Statistics,,,,,,,Faculty,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,,,,,White,,
12/18/17 4:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/17 0:54,,,Biomedical/Health Sciences,Business/Economics,,,,,,,Mathematics or Statistics,,,,,,,,,,Research Staff,Management/Administrator,,,,,,,,My friend/colleague told me about it,,United States of America,Female,,,,Black or African American,,,,,
12/17/17 22:09,Agricultural or Environmental Sciences,,,,,Earth Sciences,,,,,,,,Aquatic Sciences,Undergraduate Student,,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,United States of America,Female,,,,,,,White,,
12/17/17 21:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/17 20:20,Agricultural or Environmental Sciences,,,,,Earth Sciences,,,,Life Sciences,,,,,,,,Faculty,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,United States of America,Female,,,,,,,White,,
12/17/17 20:23,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,,,Faculty,,,,,,,,,,,,My friend/colleague told me about it,,United States of America,Male,,,,,,,White,,
12/17/17 20:16,,,,,,Earth Sciences,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,Twitter or other social media,,My advisor/supervisor told me about it,,,United States of America,Female,,,,,,,White,,
12/17/17 16:08,,,,,,,,,,Life Sciences,,,,,,,,Faculty,,,,,,,,,,,,My friend/colleague told me about it,,United States of America,Male,,,,,,,White,,
12/17/17 13:27,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,,,,,White,,
12/16/17 14:51,Agricultural or Environmental Sciences,,,,,Earth Sciences,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
12/16/17 1:37,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
12/15/17 17:44,,,Biomedical/Health Sciences,,,,,,,,,,,,,,,,,Government Employee,,,,,Received an email about the workshop,,,,,,,Afghanistan,,,,,,,,,,
12/15/17 15:58,,Bioinformatics/Genomics,,,,Earth Sciences,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,United States of America,Male,,,,,,,White,,
12/15/17 15:07,,,,Business/Economics,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,,I prefer not to say.,
12/15/17 14:40,,,,,,,,,,,,,Social Sciences,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
12/15/17 14:40,Agricultural or Environmental Sciences,,,,,Earth Sciences,,,,Life Sciences,,Physical Sciences,,,,,,,,,Research Staff,,,,,,,,My advisor/supervisor told me about it,,,United States of America,Male,,,,,,,White,,
12/15/17 14:43,Agricultural or Environmental Sciences,,,,,Earth Sciences,,,,,,,,,,,,,,,Research Staff,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,United States of America,Male,,,,,,,White,,
12/15/17 14:35,,,,,,,,,,Life Sciences,,,,,,,,Faculty,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,,,,,White,,
12/15/17 14:33,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,Life Sciences,,,,,,,,Faculty,,,Research Staff,,,,,,,,My advisor/supervisor told me about it,,,United States of America,Female,,,,,,,White,,
12/15/17 14:22,Agricultural or Environmental Sciences,,,,,Earth Sciences,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,United States of America,Female,,,,,,,White,,
12/15/17 12:32,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,,Mathematics or Statistics,,,,Undergraduate Student,,,,,,,,,,,,,,My advisor/supervisor told me about it,,,United States of America,Female,,,,,,,White,,
12/15/17 12:33,,Bioinformatics/Genomics,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,Asiantnam.),,,,White,,
12/15/17 10:59,,Bioinformatics/Genomics,,,,,,,,Life Sciences,,,,,,,,Faculty,,,,,,,Received an email about the workshop,,,,,,,United States of America,Female,,,Asiantnam.),,,,White,,
12/15/17 9:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/17 13:16,,,,,,,,Humanities,Library Sciences,,,,,,,,,,,,,,,"Librarian, liaison to History Department",Received an email about the workshop,,,,,,,United States of America,Female,,,,,,,White,,
12/14/17 12:36,Agricultural or Environmental Sciences,,,,,Earth Sciences,,,,,,,,,,,,,,,Research Staff,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,United States of America,Male,,,,,,,White,,
12/14/17 11:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/17 9:20,,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,Canada,,,,,,,,,,
12/14/17 9:00,,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,Industry Employee,,,,,,Received an email about the workshop,,Twitter or other social media,,My advisor/supervisor told me about it,,,Canada,,,,,,,,,,
12/14/17 7:06,,,Biomedical/Health Sciences,,,,,,,,,,,,,,,,,,Research Staff,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,Canada,,,,,,,,,,
12/14/17 5:35,,,,,,,Engineering,,,Life Sciences,,,,Biomaterials,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,Germany,,,,,,,,,,
12/14/17 4:50,,,,,,,,Humanities,,,,,,,,,,,,,,,,supporting staff member at university,Received an email about the workshop,,,,,,,United Kingdom,,,,,,,,,,
12/14/17 4:47,,,,,Computer Science,,,,,,,,,,,,,Faculty,,,,,,,Received an email about the workshop,,,,,,,United Kingdom,,,,,,,,,,
12/14/17 4:33,,,,,,,,,,,Mathematics or Statistics,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United Kingdom,,,,,,,,,,
12/14/17 4:00,,,,,Computer Science,,,,,,,,,,,,,,Industry Employee,,,,,,,,,,,My friend/colleague told me about it,,United Kingdom,,,,,,,,,,
12/13/17 22:58,,,Biomedical/Health Sciences,,,,,,,,,,,,,,,,,,Research Staff,,,,Received an email about the workshop,,,,,,,Canada,,,,,,,,,,
12/13/17 22:33,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,Research Staff,,,,,,,,My advisor/supervisor told me about it,My friend/colleague told me about it,,United States of America,Female,,,,,,,White,,
12/13/17 21:53,,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,Canada,,,,,,,,,,
12/13/17 20:32,,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,Canada,,,,,,,,,,
12/13/17 14:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/17 14:45,,,,,Computer Science,Earth Sciences,Engineering,,Library Sciences,Life Sciences,,,,,,,,,,,Research Staff,Management/Administrator,,,,,,,,My friend/colleague told me about it,,United States of America,Female,,,,,,,White,,
12/13/17 14:09,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,United Kingdom,,,,,,,,,,
12/13/17 12:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/17 12:23,,,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,Germany,,,,,,,,,,
1/29/18 4:17,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
12/13/17 11:01,,,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,,,,,,My friend/colleague told me about it,,Germany,,,,,,,,,,
12/13/17 5:32,,,,,,,,,,,,,,Professional support services,,,,,,Government Employee,,,,,Received an email about the workshop,,,,,,,United Kingdom,,,,,,,,,,
12/13/17 4:31,,,,,Computer Science,,,,,,,,,,,,,,,,Research Staff,Management/Administrator,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,United Kingdom,,,,,,,,,,
12/12/17 23:45,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,,Postdoctoral Researcher,,,Government Employee,,,,,Received an email about the workshop,,,,,,,Ethiopia,,,,,,,,,,
12/12/17 16:26,,,,,,,,,,,,,Social Sciences,,,,,Faculty,,,Research Staff,,,,Received an email about the workshop,,,,,,,United Kingdom,,,,,,,,,,
12/12/17 14:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/17 13:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/17 12:53,,,Biomedical/Health Sciences,,,,,,Library Sciences,,,,,,,,,,,,Research Staff,,,,Received an email about the workshop,,,,,,,Canada,,,,,,,,,,
12/12/17 12:24,,,,,,,Engineering,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,United States of America,Male,,,,,,,White,,
12/12/17 11:10,,,,,,,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,Netherlands,,,,,,,,,,
12/12/17 10:55,,,,,Computer Science,,,,,,,,,,,,,,,,,Management/Administrator,,,,,,,,My friend/colleague told me about it,,United Kingdom,,,,,,,,,,
